v6,v7,v557,v570,v571,v572,v573,v574,v575,v576,v577,v578,v579,v580,v581,v582,v583,v592,v595,v605,v607,v624
2,BE,8,1,0,0,0,1,0,0,0,1,0,1,0,0,0,20,53,0,0,3
2,BE,7,1,1,0,0,0,1,0,0,0,0,1,0,0,0,98,19,0,1,3
2,BE,6,1,0,0,0,1,0,0,1,0,0,1,0,0,0,99,44,1,0,3
2,BE,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,14,83,0,0,3
2,BE,7,1,0,0,0,1,0,1,0,0,0,1,0,0,0,17,45,0,1,3
2,BE,7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,14,61,0,0,3
2,BE,8,1,0,0,1,0,1,0,0,0,0,1,0,0,0,22,30,0,0,3
2,BE,7,1,1,0,0,1,0,0,0,0,0,1,0,0,0,21,34,2,0,3
2,BE,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,21,48,0,0,3
2,BE,8,1,0,0,1,0,0,0,1,0,0,1,0,0,0,18,79,0,0,3
2,BE,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,14,73,0,0,3
2,BE,7,1,0,0,1,0,0,0,1,0,0,1,0,0,0,20,66,0,0,3
2,BE,7,1,1,1,0,0,0,0,1,0,0,1,0,0,0,24,35,3,0,3
2,BE,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,21,30,1,0,3
2,BE,8,1,1,0,0,1,0,0,0,0,0,1,0,0,0,21,61,0,0,3
2,BE,10,1,0,1,1,0,0,0,0,1,1,1,1,0,0,14,65,0,0,3
2,BE,9,1,0,1,0,0,1,0,0,1,0,1,1,0,0,16,61,0,0,3
2,BE,8,2,0,0,0,0,1,0,0,1,0,1,1,0,0,21,47,0,0,3
2,BE,7,2,0,1,1,0,1,0,0,0,0,1,1,0,0,18,68,0,0,3
2,BE,5,1,0,1,0,0,1,0,0,1,0,1,1,0,0,16,49,0,0,3
2,BE,10,1,1,1,0,0,1,0,0,1,1,1,1,0,0,20,45,0,0,3
2,BE,5,2,1,1,1,0,1,0,0,1,0,1,1,0,0,22,59,0,0,3
2,BE,7,1,0,1,1,0,1,0,0,1,0,1,1,0,0,21,48,0,0,3
2,BE,4,2,0,0,0,0,0,0,0,1,1,1,0,0,0,23,56,0,0,3
2,BE,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,16,74,0,0,2
2,BE,7,1,0,0,0,0,1,0,0,0,0,1,1,0,0,15,53,0,0,3
2,BE,9,1,0,1,1,0,1,0,0,1,0,1,1,0,0,21,34,2,0,3
2,BE,9,1,1,0,0,1,1,1,0,1,1,1,1,0,0,18,30,2,0,2
2,BE,10,1,0,0,0,0,1,1,0,1,0,1,1,0,0,21,33,1,0,2
2,BE,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,73,0,0,3
2,BE,7,1,1,1,1,0,1,0,0,1,0,1,1,0,0,18,29,0,0,3
2,BE,5,2,0,1,0,0,0,0,0,0,0,1,1,0,0,16,66,0,0,3
2,BE,8,2,1,0,0,0,1,0,0,1,0,1,1,0,0,18,58,0,0,3
2,BE,7,1,0,1,1,1,1,0,0,0,0,1,1,0,0,21,28,2,0,3
2,BE,5,1,0,1,0,0,1,0,0,0,0,1,1,0,0,18,43,0,0,3
2,BE,7,1,0,1,0,0,1,0,0,0,0,1,1,0,0,17,53,0,0,3
2,BE,4,1,0,0,0,0,0,0,1,1,0,1,1,0,0,12,64,0,0,3
2,BE,5,1,1,0,1,0,0,0,0,0,0,1,1,0,0,14,55,0,0,3
2,BE,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,66,0,0,3
2,BE,8,2,0,0,1,0,1,0,0,1,0,1,1,0,0,22,49,0,0,3
2,BE,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,20,31,0,0,3
2,BE,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,78,0,0,3
2,BE,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,14,56,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,73,0,0,3
2,BE,8,1,1,1,0,0,0,0,0,0,0,1,1,0,0,23,43,1,0,3
2,BE,7,1,1,1,1,0,1,0,0,0,0,1,0,0,0,18,47,1,1,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,43,0,0,1
2,BE,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,26,0,0,2
2,BE,8,1,0,1,0,0,1,0,0,0,0,0,0,0,0,21,67,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,61,0,0,3
2,BE,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,18,38,1,0,2
2,BE,8,3,0,0,0,0,1,0,0,1,0,1,0,0,0,19,60,0,0,3
2,BE,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,22,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,38,0,0,3
2,BE,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,58,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,1,0,0,1,0,0,16,73,0,0,3
2,BE,7,1,1,0,0,0,1,0,1,0,0,1,1,0,0,18,39,0,0,3
2,BE,6,1,0,0,1,0,1,0,1,0,0,0,0,0,0,18,54,0,0,3
2,BE,6,2,0,0,1,0,0,0,0,1,0,0,1,0,0,19,25,1,0,3
2,BE,10,2,0,0,1,0,1,0,0,1,0,1,0,0,0,14,69,0,0,3
2,BE,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,78,0,0,3
2,BE,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,44,1,1,3
2,BE,7,1,1,0,1,0,0,0,0,0,0,0,0,1,0,20,46,0,0,3
2,BE,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,21,57,0,0,3
2,BE,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,76,0,0,3
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,56,0,0,3
2,BE,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,63,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,18,49,1,0,2
2,BE,8,1,1,1,1,1,1,0,0,1,0,1,1,0,0,22,44,1,1,3
2,BE,7,1,1,0,1,0,1,0,0,0,0,1,1,0,0,25,45,0,1,3
2,BE,7,1,0,0,1,0,0,0,0,1,0,1,1,0,0,20,82,0,0,3
2,BE,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16,43,0,0,3
2,BE,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15,80,0,0,3
2,BE,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,14,93,0,0,3
2,BE,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,88,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,54,0,0,3
2,BE,7,1,1,0,0,0,0,0,0,1,0,1,0,0,0,21,28,1,0,3
2,BE,9,2,0,0,1,0,0,0,0,1,0,1,0,0,0,16,74,0,0,3
2,BE,7,2,0,1,0,0,0,0,0,0,0,1,1,0,0,15,51,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,18,0,0,3
2,BE,6,1,0,0,1,0,0,0,0,0,0,1,1,0,0,14,69,0,0,3
2,BE,6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,21,32,1,0,3
2,BE,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,19,43,0,0,3
2,BE,10,1,1,1,1,0,1,0,0,1,0,1,1,0,0,22,37,3,1,3
2,BE,7,1,1,0,0,0,1,1,0,0,0,1,1,0,0,18,66,0,0,3
2,BE,6,2,0,0,0,0,1,0,0,1,0,1,0,0,0,14,90,0,0,3
2,BE,6,1,1,1,1,0,1,0,0,1,0,0,1,0,0,21,62,0,0,3
2,BE,8,1,0,0,1,0,1,0,1,0,0,1,0,0,0,19,70,0,0,3
2,BE,6,2,0,0,1,0,1,0,0,1,0,1,1,0,0,22,61,0,0,3
2,BE,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,22,23,0,0,3
2,BE,7,1,0,1,0,0,1,1,0,0,0,1,0,0,0,20,58,0,0,3
2,BE,5,2,0,0,0,0,1,0,0,1,0,1,1,0,0,14,81,0,0,3
2,BE,8,2,0,1,1,0,1,1,0,1,0,1,1,0,0,23,43,1,2,3
2,BE,7,2,1,0,0,0,1,0,0,0,0,1,1,0,0,23,41,1,1,3
2,BE,8,2,0,0,0,0,0,0,0,1,0,1,1,0,0,14,65,0,0,3
2,BE,7,1,0,1,1,0,1,0,0,1,0,1,1,0,0,14,69,0,0,3
2,BE,9,2,0,0,0,0,1,0,0,1,0,1,1,0,0,20,33,0,0,3
2,BE,8,1,0,1,0,1,1,0,0,1,0,1,1,0,0,22,40,1,1,3
2,BE,8,1,1,1,0,0,1,0,0,1,0,1,1,0,0,21,46,0,1,3
2,BE,5,2,0,0,0,0,1,0,0,1,0,1,1,0,0,18,73,0,0,3
2,BE,8,2,0,0,0,0,1,0,0,1,0,1,1,0,0,14,74,0,0,3
2,BE,11,2,0,0,0,0,0,0,0,1,0,1,1,0,0,14,78,0,0,3
2,BE,6,2,1,0,1,0,1,0,0,1,0,1,0,0,0,24,25,0,0,3
2,BE,5,2,0,0,0,0,1,0,0,0,0,1,1,0,0,17,53,0,0,1
2,BE,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,32,51,0,0,3
2,BE,9,2,0,0,0,0,0,0,0,1,0,1,1,0,0,17,80,0,0,3
2,BE,9,2,0,0,0,0,1,1,0,1,0,1,1,1,0,17,46,0,0,3
2,BE,10,1,0,1,0,0,0,0,0,1,0,1,1,1,0,18,31,1,1,2
2,BE,6,2,0,0,0,0,0,0,0,1,0,1,1,0,0,14,76,0,0,3
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,19,0,0,3
2,BE,6,2,0,0,0,0,1,0,0,1,0,1,1,0,0,15,69,0,0,3
2,BE,5,2,0,0,1,0,1,0,0,1,0,1,0,0,0,16,76,0,0,3
2,BE,6,1,0,0,1,0,1,0,0,1,0,1,1,0,0,17,53,0,0,3
2,BE,8,1,0,0,0,1,1,0,0,0,0,1,0,0,0,18,38,2,0,3
2,BE,7,2,0,1,0,0,0,0,0,1,0,1,0,0,0,14,81,0,0,3
2,BE,6,2,0,1,0,0,1,0,0,1,0,1,0,0,0,15,55,0,1,3
2,BE,7,2,0,1,0,0,1,0,0,1,0,0,0,0,0,99,67,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,1,0,1,0,0,0,15,63,0,0,3
2,BE,8,2,0,0,0,0,1,0,0,1,0,0,1,0,0,18,50,0,0,3
2,BE,7,2,0,1,0,0,1,0,1,0,0,0,0,0,0,22,23,0,0,3
2,BE,8,2,0,1,0,1,0,0,1,0,0,0,0,0,0,98,17,0,0,2
2,BE,8,1,0,1,0,0,1,0,1,0,0,1,0,0,0,99,56,0,0,3
2,BE,8,2,0,1,0,1,0,0,0,1,0,0,0,0,0,27,27,0,0,2
2,BE,8,1,0,1,0,0,1,0,0,0,1,0,0,0,0,34,34,0,0,2
2,BE,7,2,0,1,1,0,0,1,0,0,0,0,0,0,0,33,33,0,0,3
2,BE,8,2,0,0,1,0,0,1,0,0,1,0,0,0,0,35,35,0,0,2
2,BE,4,2,0,0,1,0,0,1,0,1,0,0,0,0,0,23,23,0,0,3
2,BE,7,2,0,0,0,0,1,0,0,1,0,1,0,0,0,18,21,0,0,2
2,BE,7,1,0,1,0,1,0,0,0,0,1,0,0,0,0,18,35,0,0,3
2,BE,3,2,0,1,0,1,0,0,1,0,0,0,0,0,0,18,32,1,0,3
2,BE,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,15,57,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,15,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,67,0,0,3
2,BE,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,19,0,0,2
2,BE,7,2,0,0,0,0,1,0,0,1,0,0,0,0,0,18,23,0,0,3
2,BE,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,18,23,0,0,3
2,BE,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,17,35,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,38,0,2,2
2,BE,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,29,0,0,3
2,BE,6,1,0,0,0,0,0,1,0,0,0,1,1,0,0,18,31,1,0,3
2,BE,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,14,82,0,0,2
2,BE,7,1,0,0,0,1,0,1,0,1,0,0,1,0,0,15,69,0,0,2
2,BE,7,1,0,1,0,1,0,0,0,1,0,0,0,0,0,98,23,0,0,3
2,BE,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,19,21,0,0,3
2,BE,8,2,0,1,0,1,0,0,1,0,0,0,0,0,0,18,19,0,0,3
2,BE,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,18,58,0,0,3
2,BE,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,21,26,0,0,1
2,BE,6,2,0,1,0,0,0,0,0,1,0,0,1,0,0,16,41,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,1,1,0,0,0,16,43,0,1,2
2,BE,3,2,0,0,0,0,0,0,0,0,1,1,1,0,0,15,75,0,0,7
2,BE,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,15,49,0,0,3
2,BE,7,1,0,0,1,0,0,1,0,0,1,0,0,0,0,15,58,0,0,2
2,BE,7,2,0,0,1,0,0,1,0,0,1,0,0,0,0,15,66,0,0,3
2,BE,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,21,34,2,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,24,0,0,3
2,BE,7,1,0,0,1,0,1,0,0,1,0,1,1,0,0,18,65,0,0,3
2,BE,7,1,1,1,1,0,1,0,0,1,1,1,1,0,0,21,48,0,1,3
2,BE,7,1,0,1,1,0,1,0,0,1,1,1,1,0,0,21,54,0,0,3
2,BE,6,1,0,0,1,0,1,0,0,1,1,1,1,0,0,18,89,0,0,3
2,BE,7,1,1,1,0,0,1,0,0,1,1,1,1,0,0,18,45,0,0,2
2,BE,6,1,0,0,0,0,1,0,0,1,0,1,1,0,0,18,34,0,0,3
2,BE,7,1,0,1,0,0,1,0,0,1,1,1,1,0,0,20,49,0,0,3
2,BE,9,1,0,1,0,0,1,0,0,1,1,1,1,0,0,14,79,0,0,2
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,98,20,0,0,2
2,BE,7,1,0,0,0,0,1,0,0,1,0,1,1,0,0,25,77,0,0,3
2,BE,7,1,1,1,1,0,1,0,1,1,1,1,1,0,0,22,34,2,0,3
2,BE,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,16,77,0,0,3
2,BE,5,1,0,0,1,0,0,0,0,0,0,1,1,0,0,31,77,0,0,3
2,BE,5,1,1,0,0,1,1,0,0,0,0,1,1,0,0,23,46,2,0,3
2,BE,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,98,17,0,0,3
2,BE,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,22,55,0,0,3
2,BE,5,2,0,0,0,0,0,0,0,1,0,1,0,0,0,24,62,0,0,3
2,BE,8,1,0,1,0,0,0,0,0,1,0,1,1,0,0,99,86,0,0,3
2,BE,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,19,64,0,0,3
2,BE,9,2,0,1,1,0,0,0,1,0,0,1,0,0,0,98,18,0,0,3
2,BE,7,1,0,1,0,1,0,0,1,0,0,1,0,0,0,22,29,0,0,3
2,BE,7,1,0,1,0,0,1,0,0,1,0,1,1,0,0,20,26,1,0,2
2,BE,8,2,1,1,0,0,0,1,0,1,0,1,1,0,0,23,32,0,0,3
2,BE,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20,54,0,0,2
2,BE,7,2,1,0,1,0,1,0,0,1,0,1,1,0,0,16,59,0,0,3
2,BE,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,68,0,0,1
2,BE,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,67,0,0,3
2,BE,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,16,57,0,0,2
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,21,75,0,0,2
2,BE,10,1,0,0,0,0,1,1,0,1,1,1,1,0,0,21,36,0,1,3
2,BE,8,1,1,0,0,0,1,1,1,1,1,1,1,0,0,22,24,0,0,3
2,BE,10,1,0,0,0,0,1,0,0,1,1,1,1,0,0,16,65,0,0,2
2,BE,8,1,0,0,0,0,1,0,0,1,0,1,1,0,0,14,72,0,0,2
2,BE,10,1,0,0,1,0,1,1,0,1,0,1,1,0,0,18,64,0,0,3
2,BE,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,16,59,0,0,2
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,14,76,0,0,2
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,69,0,0,2
2,BE,10,1,1,0,0,0,1,1,0,1,1,1,1,0,0,21,43,0,2,3
2,BE,8,1,1,0,1,0,1,0,0,1,0,1,1,0,0,18,67,0,0,3
2,BE,6,2,0,0,0,0,1,0,0,1,0,1,1,0,0,18,59,0,0,2
2,BE,8,1,0,0,0,0,1,0,0,1,0,1,1,0,0,18,49,0,0,2
2,BE,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,14,74,0,0,2
2,BE,10,1,1,0,1,0,1,1,1,1,0,1,1,0,0,18,69,0,0,3
2,BE,10,1,1,0,1,0,1,1,0,1,0,1,1,0,0,18,58,0,0,3
2,BE,5,2,0,0,0,0,0,0,0,1,1,1,1,0,0,14,72,0,0,2
2,BE,10,2,0,0,0,0,0,0,0,1,0,1,1,0,0,99,83,0,0,2
2,BE,10,1,1,0,1,0,1,1,0,1,1,1,1,0,0,21,36,2,1,3
2,BE,5,1,1,0,1,0,1,1,1,1,1,1,1,0,0,25,51,0,1,7
2,BE,7,1,1,0,1,0,1,1,0,1,0,1,1,0,0,22,62,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,16,78,0,0,3
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,99,82,0,0,3
2,BE,7,1,0,1,0,0,1,0,0,1,0,1,1,0,0,16,45,1,0,2
2,BE,6,1,0,0,0,0,0,0,0,1,1,1,1,0,0,98,29,0,0,3
2,BE,5,2,0,0,0,0,0,0,0,1,0,1,1,0,0,16,59,0,0,2
2,BE,8,1,1,0,1,0,1,0,0,1,1,1,1,0,0,19,46,0,1,2
2,BE,8,1,1,0,0,0,1,1,0,1,1,1,1,0,0,21,39,1,1,3
2,BE,10,1,0,0,0,0,1,1,0,1,1,1,1,0,0,22,26,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,1,0,1,1,0,0,16,66,0,0,3
2,BE,5,1,0,0,0,0,0,1,0,0,0,1,1,0,0,18,61,0,0,2
2,BE,10,1,1,0,0,0,1,1,0,1,1,1,1,0,0,21,44,0,1,3
2,BE,10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,31,31,0,0,1
2,BE,10,2,0,0,0,0,0,0,0,1,0,1,1,0,0,18,32,0,0,2
2,BE,8,1,0,0,0,0,0,1,0,1,0,1,0,0,0,16,47,0,0,2
2,BE,8,1,1,0,1,0,1,1,0,1,0,1,1,0,0,16,74,0,0,3
2,BE,7,1,0,0,0,0,1,1,0,1,0,1,1,0,0,18,33,0,0,2
2,BE,9,2,0,0,0,0,0,0,0,1,0,0,1,0,0,14,75,0,0,3
2,BE,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,63,0,0,2
2,BE,7,2,0,0,0,0,0,0,1,0,0,1,0,0,0,18,66,0,0,2
2,BE,10,1,1,0,0,0,1,1,0,1,0,1,1,0,0,15,65,0,0,3
2,BE,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,41,2,1,3
2,BE,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,14,54,0,0,2
2,BE,10,2,1,0,0,0,1,1,0,1,0,1,0,0,0,20,51,0,0,1
2,BE,7,1,0,1,0,0,0,1,0,0,0,1,1,0,0,19,32,2,0,1
2,BE,7,1,0,1,1,0,0,1,0,0,0,0,0,0,0,99,40,0,0,2
2,BE,8,1,0,0,1,0,0,0,0,1,1,0,0,0,0,20,60,0,0,2
2,BE,9,1,1,0,1,0,0,0,0,1,1,1,0,0,0,99,52,0,0,3
2,BE,8,1,1,0,1,0,0,1,0,1,1,0,0,0,0,22,52,0,0,3
2,BE,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,19,39,1,1,1
2,BE,8,2,0,0,1,0,0,0,0,0,0,1,1,0,0,22,39,1,0,2
2,BE,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,31,31,2,0,2
2,BE,10,2,0,0,0,0,0,0,0,1,1,1,0,0,0,99,54,0,0,2
2,BE,8,2,0,0,0,0,0,0,0,1,0,1,0,1,0,99,59,0,0,3
2,BE,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,79,0,0,2
2,BE,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,27,0,0,1
2,BE,5,1,0,0,0,0,0,0,0,1,1,1,1,0,0,21,48,0,0,2
2,BE,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,18,43,1,0,3
2,BE,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,25,25,0,0,1
2,BE,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,16,58,0,0,1
2,BE,10,1,0,0,1,0,1,0,0,0,0,1,1,0,0,16,22,0,0,1
2,BE,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,22,85,0,0,3
2,BE,10,1,0,0,1,0,0,1,0,1,0,1,1,0,0,99,59,0,0,1
2,BE,9,2,1,0,1,0,1,1,0,1,0,1,1,0,0,18,60,0,0,3
2,BE,10,1,1,0,0,0,1,0,0,0,0,1,0,0,0,18,44,0,0,3
2,BE,7,1,0,0,0,1,1,0,0,1,0,0,1,0,0,21,49,0,0,2
2,BE,7,1,0,0,1,0,1,0,0,1,0,1,1,0,0,16,64,0,0,3
2,BE,8,2,1,1,0,0,0,0,1,1,0,1,1,0,0,17,46,0,0,3
2,BE,4,1,0,1,0,0,0,0,0,1,0,1,0,0,0,17,23,0,0,3
2,BE,10,1,0,1,0,0,1,1,0,1,0,1,1,0,0,16,44,0,1,1
2,BE,10,1,0,0,0,0,0,1,0,0,0,1,1,0,0,99,55,0,0,1
2,BE,10,1,1,0,1,0,1,0,0,1,0,1,1,0,0,20,58,0,0,3
2,BE,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,15,47,0,0,1
2,BE,7,1,0,1,1,0,1,1,0,1,0,1,1,0,0,20,49,0,0,2
2,BE,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,98,16,0,0,3
2,BE,8,1,0,0,1,0,1,0,0,1,0,1,1,0,0,14,70,0,0,3
2,BE,5,1,0,0,1,0,1,0,0,1,0,1,1,0,0,14,73,0,0,3
2,BE,10,2,0,0,0,0,1,0,0,1,0,1,1,0,0,18,65,0,0,1
2,BE,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,21,71,0,0,2
2,BE,8,2,0,0,1,0,1,0,0,1,0,1,1,0,0,23,41,0,0,3
2,BE,5,1,0,0,1,0,0,1,0,0,0,1,1,0,0,18,50,0,0,3
2,BE,8,1,1,0,1,1,1,0,0,1,0,1,1,0,0,21,67,0,0,3
2,BE,5,2,0,0,1,0,1,1,0,1,0,1,0,0,0,19,66,0,0,3
2,BE,8,1,1,1,0,1,1,1,0,1,0,1,1,0,0,20,66,0,0,3
2,BE,7,1,0,0,1,0,1,1,1,1,1,1,1,0,0,19,67,0,0,3
2,BE,6,1,0,1,0,0,1,0,0,1,0,1,0,0,0,98,24,0,0,3
2,BE,5,1,1,0,0,0,0,0,1,1,0,1,1,0,0,22,49,0,1,3
2,BE,8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,21,58,0,0,2
2,BE,5,1,1,0,1,0,1,1,1,1,0,1,1,0,0,18,62,3,2,3
2,BE,10,2,0,0,0,0,1,0,0,1,0,1,1,0,0,20,41,0,0,3
2,BE,9,1,0,0,1,0,1,1,1,1,0,1,1,0,0,21,37,2,0,3
2,BE,8,1,0,0,1,0,1,0,0,1,0,1,1,0,0,22,63,0,0,2
2,BE,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,21,41,1,0,1
2,BE,10,1,0,1,0,0,1,0,0,1,0,1,0,0,0,18,61,0,0,2
2,BE,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,43,0,1,3
2,BE,8,2,0,0,0,0,1,0,0,1,0,1,0,0,0,18,48,0,0,3
2,BE,5,1,0,1,1,0,0,0,0,1,0,1,1,0,0,16,44,1,0,3
2,BE,10,1,0,1,0,0,1,1,0,1,0,1,1,0,0,17,54,0,0,3
2,BE,5,1,0,1,0,0,0,0,0,1,1,1,0,0,0,22,48,0,0,3
2,BE,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,55,0,0,1
2,BE,9,1,0,0,1,1,0,0,0,1,0,1,1,0,0,20,22,0,0,2
2,BE,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,4,0,1
2,BE,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43,0,0,1
2,BE,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,2,0,3
2,BE,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,23,39,1,0,1
2,BE,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,20,31,1,1,2
2,BE,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,28,42,1,0,3
2,BE,6,2,0,0,0,0,0,0,0,1,0,1,1,0,0,99,78,0,0,3
2,BE,9,2,1,0,1,0,1,1,0,1,0,1,1,0,0,99,50,0,0,3
2,BE,6,2,0,0,0,0,1,0,0,0,0,1,1,0,0,99,46,0,0,2
2,BE,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,99,50,0,0,2
2,BE,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,99,52,1,0,1
2,BE,9,2,0,0,0,0,1,0,0,0,0,1,0,0,0,99,46,3,2,1
2,BE,10,1,0,1,1,0,1,0,0,1,0,1,1,0,0,21,21,0,0,1
2,BE,8,1,0,0,0,0,1,0,0,1,0,1,1,0,0,99,37,1,0,1
2,BE,9,2,0,1,0,0,1,1,0,1,0,1,1,0,0,99,73,0,0,1
2,BE,4,1,0,1,1,0,1,1,0,1,0,1,1,0,0,99,43,1,0,2
2,BE,7,1,0,1,0,0,1,0,1,1,0,1,1,0,0,99,52,0,1,3
2,BE,8,2,0,0,1,0,1,0,0,1,0,1,1,0,0,33,33,0,0,3
2,BE,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,99,38,0,0,3
2,BE,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,99,91,0,0,3
2,BE,10,2,0,0,0,0,0,0,0,1,0,1,1,0,0,99,58,0,0,3
2,BE,10,1,0,1,1,0,1,0,0,1,0,1,0,0,0,26,26,2,0,2
2,BE,7,2,0,0,0,0,1,0,0,0,0,1,0,0,0,24,24,0,0,3
2,BE,9,1,0,1,0,0,1,0,0,1,0,1,1,0,0,24,24,0,0,3
