country,isocntry,qa2,qa5,qa6_1,qa6_2,qa6_3,qa6_4,qa6_5,qa6_6,qa6_7,qa6_8,qa6_9,qa6_10,qa6_11,qa6_12,qa6_13,d8,d11,d40b,d40c,d60
22,HU,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,18,30,1,0,2
22,HU,9,1,0,0,0,0,0,0,0,1,1,0,1,0,0,17,64,0,0,3
22,HU,9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,62,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,14,79,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,59,0,0,2
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,76,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,17,37,0,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,14,36,0,2,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,36,0,0,2
22,HU,8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,19,56,0,0,3
22,HU,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,23,60,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,58,0,0,3
22,HU,8,1,0,0,0,0,1,0,0,0,0,1,0,0,0,17,59,0,0,3
22,HU,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,21,28,0,0,3
22,HU,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,17,48,0,0,1
22,HU,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18,68,0,0,3
22,HU,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,88,0,0,3
22,HU,9,1,0,1,0,0,0,0,0,0,0,1,1,0,0,33,61,0,0,1
22,HU,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,17,62,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,35,2,0,2
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,65,0,0,2
22,HU,7,2,0,0,0,0,1,0,0,0,0,1,1,0,0,19,31,1,0,3
22,HU,5,2,0,1,1,0,0,0,1,1,0,1,1,0,0,14,60,0,0,1
22,HU,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,19,26,2,0,3
22,HU,10,2,0,0,0,0,0,1,0,0,0,0,1,0,0,14,39,1,1,1
22,HU,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,19,60,0,0,3
22,HU,10,1,0,1,0,0,0,0,0,0,0,0,1,0,0,18,32,1,1,3
22,HU,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14,67,0,0,3
22,HU,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,14,48,0,0,2
22,HU,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,52,1,0,2
22,HU,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,98,16,1,4,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,14,59,0,0,3
22,HU,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,99,42,1,0,1
22,HU,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,99,41,1,0,3
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18,39,0,0,3
22,HU,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,27,1,0,2
22,HU,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,37,0,3,2
22,HU,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,77,0,0,3
22,HU,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,59,0,0,3
22,HU,6,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,43,2,1,2
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,38,4,2,2
22,HU,7,2,0,0,1,0,0,0,0,1,0,0,1,0,0,14,66,0,0,2
22,HU,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,70,0,0,3
22,HU,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,63,0,0,2
22,HU,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,66,0,0,2
22,HU,10,2,0,0,0,0,0,0,0,1,0,1,1,0,0,16,34,0,0,1
22,HU,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,14,82,0,0,1
22,HU,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,17,49,0,0,2
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,20,23,0,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,85,0,0,2
22,HU,8,1,1,0,0,0,0,0,1,1,0,0,1,0,0,19,47,0,1,3
22,HU,8,3,0,0,0,0,0,0,0,0,0,0,0,0,1,14,82,0,0,3
22,HU,9,1,0,0,1,0,1,0,0,1,1,1,1,0,0,17,71,0,0,3
22,HU,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,16,39,1,0,2
22,HU,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,21,64,0,0,3
22,HU,5,2,0,0,1,0,1,0,0,0,0,1,1,0,0,18,41,0,0,3
22,HU,5,1,0,0,1,1,0,0,0,1,0,1,0,0,0,19,33,2,0,3
22,HU,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,41,0,0,3
22,HU,5,2,0,1,1,1,1,1,0,1,0,1,1,0,0,18,60,0,0,3
22,HU,8,1,0,0,0,0,0,0,0,0,0,1,1,0,0,16,58,0,0,1
22,HU,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,17,51,0,0,1
22,HU,10,1,0,0,0,0,1,0,0,0,0,1,0,0,0,14,73,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,15,54,0,0,3
22,HU,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,25,1,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,41,0,0,3
22,HU,6,1,0,1,0,0,0,0,0,1,0,0,1,0,0,14,76,0,0,2
22,HU,8,1,0,1,0,0,0,0,0,0,0,1,1,0,0,14,72,0,0,1
22,HU,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,12,85,0,0,3
22,HU,8,1,0,1,0,0,1,0,0,1,0,0,1,0,0,18,29,0,0,2
22,HU,9,1,0,1,0,0,0,0,0,1,0,0,1,0,0,17,73,0,0,2
22,HU,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,14,72,0,0,3
22,HU,10,1,0,1,0,0,0,0,0,0,0,1,1,0,0,14,31,0,0,1
22,HU,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,41,0,0,1
22,HU,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,17,41,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,66,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,68,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,33,2,1,2
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,17,34,2,2,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,18,0,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,20,31,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,34,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,72,0,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,43,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,20,34,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,71,0,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,18,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,64,0,0,2
22,HU,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,38,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,46,0,0,3
22,HU,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,18,53,0,0,1
22,HU,9,3,0,1,0,0,1,0,0,0,0,0,0,0,0,99,35,0,0,2
22,HU,8,1,0,0,0,0,1,0,0,0,0,1,1,0,0,20,51,0,0,3
22,HU,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,18,32,1,0,2
22,HU,7,1,0,0,1,0,1,0,0,0,0,0,0,0,0,26,32,0,0,3
22,HU,9,2,0,0,1,0,0,0,1,0,1,1,0,0,0,18,33,2,0,3
22,HU,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,20,32,0,0,1
22,HU,8,1,0,0,0,0,1,0,0,1,0,1,1,0,0,16,28,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,98,17,1,0,3
22,HU,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,61,0,0,3
22,HU,10,1,0,0,0,0,0,1,0,0,0,0,1,0,0,16,70,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,99,71,0,0,3
22,HU,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,20,46,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,1,0,1,1,0,0,24,58,0,0,3
22,HU,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,63,0,0,2
22,HU,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,34,0,0,3
22,HU,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,18,30,1,0,3
22,HU,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,53,0,0,2
22,HU,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,35,1,2,2
22,HU,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,38,1,0,2
22,HU,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,98,17,0,1,2
22,HU,7,1,0,1,0,0,0,0,0,0,0,1,1,0,0,18,34,1,1,3
22,HU,10,1,1,0,1,0,0,0,0,0,0,1,0,0,0,20,39,0,0,3
22,HU,7,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,32,0,0,3
22,HU,7,1,0,0,0,0,0,0,0,1,0,1,1,0,0,19,74,0,0,3
22,HU,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,63,0,0,3
22,HU,6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,58,0,0,3
22,HU,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,99,60,0,0,2
22,HU,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,18,59,0,0,2
22,HU,10,1,0,0,1,0,0,1,0,0,0,1,1,0,0,24,34,0,0,3
22,HU,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,31,1,0,2
22,HU,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,66,0,0,3
22,HU,10,2,0,0,0,0,0,1,0,0,0,1,0,0,0,20,55,0,0,2
22,HU,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,60,0,0,3
22,HU,8,2,0,0,0,0,1,0,0,0,0,1,0,0,0,23,66,0,0,3
22,HU,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,20,66,0,0,3
22,HU,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,35,0,0,3
22,HU,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,25,41,2,1,3
22,HU,6,1,0,0,0,0,0,0,0,1,0,1,1,0,0,22,34,2,0,3
22,HU,5,1,0,0,0,0,0,0,0,1,0,1,1,0,0,20,48,0,0,3
22,HU,10,1,0,0,1,0,1,0,0,0,0,0,0,0,0,24,60,0,0,1
22,HU,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,19,34,2,1,1
22,HU,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,99,53,0,0,3
22,HU,9,1,0,0,0,0,0,0,0,1,0,1,1,0,0,99,29,0,0,3
22,HU,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,51,0,1,3
22,HU,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,19,50,0,1,3
22,HU,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,99,41,2,0,3
22,HU,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,20,31,2,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,54,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,1,1,0,0,18,62,0,0,3
22,HU,10,2,0,1,0,0,0,0,0,0,0,0,1,0,0,18,41,0,0,2
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,65,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,17,28,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,34,1,0,1
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,22,1,0,1
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,24,1,0,3
22,HU,9,1,0,1,1,1,0,0,0,0,0,0,0,0,0,18,47,0,0,1
22,HU,9,1,0,1,1,0,1,0,0,1,1,0,0,0,0,18,74,0,0,7
22,HU,8,1,0,1,1,0,1,0,0,1,0,0,0,0,0,18,44,0,1,1
22,HU,8,1,1,0,1,0,1,0,0,1,0,0,0,0,0,17,62,0,0,2
22,HU,10,1,0,1,0,1,0,0,0,1,0,1,0,0,0,23,71,0,0,1
22,HU,10,1,0,1,1,1,0,0,0,1,0,0,1,0,0,17,25,0,0,1
22,HU,9,1,0,1,1,0,0,0,0,1,0,1,0,0,0,98,15,0,1,2
22,HU,9,1,0,1,0,0,1,0,0,1,0,1,1,0,0,19,29,0,0,1
22,HU,8,1,0,1,0,1,1,0,0,1,0,1,0,0,0,17,44,1,1,1
22,HU,9,1,1,1,1,0,0,0,0,1,0,1,0,0,0,19,61,0,0,2
22,HU,9,1,1,0,1,0,1,0,0,1,0,1,0,0,0,18,61,0,0,3
22,HU,7,1,0,1,0,0,0,0,0,1,0,1,0,0,0,15,58,0,0,1
22,HU,9,1,1,1,1,0,0,0,0,1,0,1,1,0,0,21,57,0,0,3
22,HU,9,1,0,1,1,0,0,0,0,1,0,1,1,0,0,19,63,0,0,2
22,HU,9,1,0,0,0,0,1,0,0,1,0,1,1,0,0,18,49,0,0,1
22,HU,10,1,0,0,0,1,0,0,0,1,0,1,1,0,0,18,37,0,2,1
22,HU,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,67,0,0,3
22,HU,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,64,0,0,3
22,HU,7,1,0,0,0,0,1,0,0,1,0,1,1,0,0,20,53,0,0,3
22,HU,7,2,0,0,1,0,0,0,0,1,0,0,0,0,0,99,52,0,0,3
22,HU,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,20,58,0,0,3
22,HU,8,2,0,0,0,0,0,0,1,1,0,0,0,0,0,20,56,0,0,3
22,HU,7,1,1,0,0,0,0,0,0,1,0,0,0,0,0,20,64,0,0,3
22,HU,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,23,0,0,1
22,HU,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,17,53,0,0,3
22,HU,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,82,0,0,2
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,44,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,17,67,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,30,1,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,80,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,17,49,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,18,20,0,0,3
22,HU,7,3,0,1,0,0,0,0,0,1,1,1,1,0,0,14,49,0,1,2
22,HU,9,1,0,1,0,0,1,0,0,1,1,1,1,0,0,18,25,1,0,3
22,HU,7,3,0,1,0,0,0,0,0,1,1,1,1,0,0,14,57,0,1,2
22,HU,8,1,0,1,0,0,1,0,0,1,1,1,1,0,0,23,54,0,0,2
22,HU,8,1,0,0,0,0,1,0,0,1,1,0,1,0,0,18,59,0,0,3
22,HU,10,1,0,0,0,0,1,0,0,1,1,1,1,0,0,18,55,0,0,3
22,HU,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,19,64,0,0,3
22,HU,6,1,0,1,0,0,0,0,0,1,1,1,1,0,0,99,60,0,0,2
22,HU,6,2,0,0,0,0,0,0,0,1,1,1,1,0,0,14,64,0,0,2
22,HU,6,1,0,0,0,0,1,0,0,1,1,1,1,0,0,14,58,0,0,3
22,HU,7,1,0,0,0,0,1,0,0,1,1,1,1,0,0,17,54,0,0,2
22,HU,7,1,0,1,0,0,1,0,0,1,1,1,1,0,0,18,40,1,1,2
22,HU,6,1,0,1,0,0,1,0,0,1,1,1,1,0,0,22,34,0,0,3
22,HU,5,1,0,1,0,0,0,0,0,1,1,1,1,0,0,17,66,0,0,3
22,HU,6,1,0,0,0,0,1,0,0,1,1,1,1,0,0,22,54,0,0,2
22,HU,6,1,0,0,0,0,1,0,0,1,1,1,1,0,0,18,36,0,0,2
22,HU,10,2,0,0,0,0,1,0,0,0,0,1,0,0,0,18,67,0,0,3
22,HU,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,73,0,0,3
22,HU,10,2,1,1,1,0,0,0,0,0,0,0,0,0,0,18,51,0,0,3
22,HU,10,2,0,1,0,0,0,0,0,0,0,1,0,0,0,17,43,0,1,1
22,HU,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,17,40,2,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,18,0,2,1
22,HU,10,2,0,0,0,0,1,0,0,1,0,0,1,0,0,14,71,0,0,3
22,HU,10,2,0,1,0,0,1,0,0,0,0,0,0,0,0,18,40,0,0,2
22,HU,8,2,0,1,0,0,1,0,0,1,1,1,0,0,0,18,65,0,0,3
22,HU,5,2,0,1,1,0,1,0,0,0,0,1,0,0,0,14,64,0,0,2
22,HU,10,1,0,1,0,0,0,0,0,1,0,1,1,0,0,14,39,1,0,1
22,HU,9,2,0,1,0,0,0,0,0,1,1,0,0,0,0,17,21,1,0,1
22,HU,9,2,0,1,0,0,0,0,0,1,0,0,1,0,0,17,61,0,0,2
22,HU,10,2,0,1,0,0,0,0,0,1,0,0,1,0,0,14,29,0,0,1
22,HU,8,2,0,1,0,0,0,0,0,1,0,1,1,0,0,14,29,3,1,1
22,HU,10,2,0,0,0,0,1,0,0,1,0,0,1,0,0,18,36,2,0,2
22,HU,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,17,63,0,0,1
22,HU,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,30,1,0,2
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,28,1,0,2
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,64,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,58,0,0,3
22,HU,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,18,60,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,63,0,0,3
22,HU,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,57,0,0,2
22,HU,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,19,23,0,1,1
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,15,37,0,2,1
22,HU,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,98,21,0,0,1
22,HU,9,1,0,0,0,0,0,0,0,0,0,1,1,0,0,17,27,1,0,2
22,HU,8,3,0,0,0,0,0,0,0,1,0,1,1,0,0,17,23,1,0,1
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,60,0,0,2
22,HU,9,2,0,0,0,0,1,0,0,0,0,0,1,0,0,18,38,1,2,2
22,HU,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,34,1,0,1
22,HU,10,2,0,0,0,0,1,0,0,0,0,1,1,0,0,14,55,0,0,1
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,69,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,64,0,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,45,2,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,20,0,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,14,58,0,0,2
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,44,0,1,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,98,17,0,0,2
22,HU,7,3,0,0,0,0,1,0,0,0,0,1,0,0,0,15,51,3,0,2
22,HU,6,3,0,1,0,0,0,0,0,0,0,1,0,0,0,98,19,0,2,2
22,HU,5,3,0,0,0,0,1,0,0,0,0,1,0,0,0,15,53,0,0,1
22,HU,6,3,0,0,0,0,1,0,0,0,0,1,1,0,0,15,53,0,0,2
22,HU,6,3,0,0,0,0,0,0,0,1,0,1,1,0,0,14,41,1,1,1
22,HU,5,2,0,0,0,0,0,0,0,0,0,1,1,0,0,14,33,3,2,1
22,HU,5,3,0,1,0,0,0,0,0,0,0,1,0,0,0,14,33,4,1,1
22,HU,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,46,0,0,1
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,70,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,68,0,0,2
22,HU,10,1,0,1,0,0,1,0,0,0,0,1,1,0,0,18,22,0,0,3
22,HU,10,1,0,0,1,0,1,0,0,0,0,1,0,0,0,17,52,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,73,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,66,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,54,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,98,17,0,0,2
22,HU,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,15,74,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17,59,0,0,3
22,HU,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,15,76,0,0,3
22,HU,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,14,71,0,0,3
22,HU,8,2,0,0,1,0,0,0,0,0,0,1,1,0,0,18,63,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,25,28,0,0,3
22,HU,7,3,0,1,0,0,0,0,0,1,0,1,1,0,0,98,18,0,0,3
22,HU,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,18,71,0,0,3
22,HU,6,1,0,0,1,0,0,0,0,0,0,1,1,0,0,17,68,0,0,3
22,HU,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,98,15,0,0,2
22,HU,6,3,0,0,0,0,0,0,0,1,0,1,1,0,0,17,31,2,1,1
22,HU,8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,17,65,0,0,3
22,HU,8,3,0,0,0,0,1,0,0,0,0,1,1,0,0,18,40,0,0,2
22,HU,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,17,69,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,17,28,2,0,1
22,HU,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,17,30,0,0,2
22,HU,10,2,1,0,0,0,1,1,0,1,0,1,1,0,0,18,76,0,0,3
22,HU,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,18,45,0,0,3
22,HU,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,20,31,0,0,2
22,HU,6,2,0,0,0,0,1,0,0,0,0,0,1,0,0,18,69,0,0,3
22,HU,5,2,0,1,0,0,1,0,0,0,0,0,1,0,0,19,58,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,1,0,1,0,0,20,21,0,0,2
22,HU,10,1,0,0,1,0,1,0,0,1,0,1,1,0,0,19,44,0,1,3
22,HU,10,1,0,0,0,0,0,0,0,0,0,1,1,0,0,18,23,0,0,3
22,HU,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,18,27,1,0,3
22,HU,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,61,0,0,2
22,HU,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,66,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,70,0,0,3
22,HU,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,18,61,0,0,3
22,HU,10,1,1,0,1,0,0,0,0,0,0,0,0,0,0,22,24,0,0,3
22,HU,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,98,20,0,0,3
22,HU,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,18,38,1,1,2
22,HU,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,47,0,0,3
22,HU,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,65,0,0,3
22,HU,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,18,51,1,0,3
22,HU,8,1,0,0,0,0,1,0,0,0,0,1,1,0,0,18,42,0,1,3
22,HU,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,18,73,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,72,0,0,3
22,HU,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,16,0,0,3
22,HU,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,23,51,0,0,3
22,HU,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,36,1,0,3
22,HU,8,1,0,0,0,1,0,1,0,0,0,1,0,0,0,18,59,0,0,3
22,HU,7,1,0,0,0,0,0,0,0,1,0,1,0,0,0,15,70,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,1,1,0,0,18,60,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,63,0,0,2
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,49,0,0,3
22,HU,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,18,0,0,3
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,44,0,0,3
22,HU,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,16,69,0,0,3
22,HU,5,1,0,0,0,0,1,0,0,1,0,1,1,0,0,14,52,0,0,2
22,HU,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,15,59,0,0,2
22,HU,6,1,0,1,0,0,1,0,0,1,1,1,0,0,0,18,51,0,0,3
22,HU,5,1,0,1,0,0,1,0,0,1,1,0,1,0,0,15,60,3,0,2
22,HU,6,1,0,1,0,0,1,0,0,0,1,0,1,0,0,18,46,0,0,3
22,HU,6,1,0,1,0,0,1,0,0,1,1,0,1,0,0,15,51,0,0,2
22,HU,7,1,0,1,0,0,1,0,0,1,1,1,1,0,0,15,36,1,1,3
22,HU,7,1,0,1,0,0,1,0,0,1,1,0,0,0,0,18,27,0,0,3
22,HU,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,72,0,0,1
22,HU,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,14,65,0,0,1
