country,isocntry,qa2,qa5,qa6_1,qa6_2,qa6_3,qa6_4,qa6_5,qa6_6,qa6_7,qa6_8,qa6_9,qa6_10,qa6_11,qa6_12,qa6_13,d1,d11,d8,d40b,d40c,d60
30,RO,7,2,0,1,1,0,0,0,0,1,0,0,1,0,0,98,42,17,1,1,2
30,RO,9,2,0,0,1,0,1,0,0,1,0,0,1,0,0,5,39,18,0,1,2
30,RO,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,29,12,2,1,1
30,RO,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59,15,1,0,2
30,RO,9,2,0,0,0,0,1,0,0,1,0,1,1,1,0,98,23,17,1,0,2
30,RO,10,2,0,0,1,0,0,0,0,1,0,0,1,0,0,98,35,23,1,1,3
30,RO,10,3,0,0,1,0,1,0,0,1,0,1,0,0,0,1,28,22,0,0,3
30,RO,9,3,0,0,0,0,0,0,0,0,0,1,1,0,0,98,67,21,0,0,2
30,RO,10,3,0,0,1,0,0,0,0,1,0,1,1,0,0,1,40,22,0,0,2
30,RO,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,84,21,0,0,3
30,RO,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,98,83,14,0,0,3
30,RO,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,98,77,18,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,98,80,15,0,0,3
30,RO,8,1,0,1,0,0,1,0,0,0,0,0,1,0,0,6,33,26,2,0,3
30,RO,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,8,72,16,0,0,3
30,RO,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,98,34,17,0,1,3
30,RO,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,97,38,21,1,0,3
30,RO,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,34,19,0,1,3
30,RO,8,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,56,54,0,0,3
30,RO,9,1,0,1,0,0,0,0,0,1,0,1,1,0,0,98,45,19,1,0,2
30,RO,10,2,0,1,0,0,0,0,0,1,0,0,1,0,0,98,47,19,0,0,2
30,RO,8,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,72,10,0,0,2
30,RO,10,2,0,1,0,0,0,0,0,1,0,0,1,0,0,98,44,19,0,0,2
30,RO,7,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,47,19,1,1,3
30,RO,5,2,0,1,1,0,1,0,0,0,0,0,0,0,0,4,59,18,0,0,3
30,RO,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,98,29,19,0,0,3
30,RO,10,1,0,1,0,0,1,0,0,1,0,1,1,0,0,9,40,19,0,0,3
30,RO,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69,20,0,0,3
30,RO,5,2,0,1,1,0,0,0,0,0,0,0,1,0,0,98,44,18,1,0,3
30,RO,9,1,0,1,1,0,1,0,0,1,0,0,1,0,0,98,35,21,1,0,3
30,RO,8,2,1,1,0,0,1,0,0,1,0,0,0,0,0,98,55,19,2,1,3
30,RO,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,98,62,18,0,0,3
30,RO,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,98,66,22,0,0,3
30,RO,4,2,0,0,0,0,1,0,0,1,0,0,0,0,0,98,55,18,0,0,3
30,RO,3,1,0,0,1,0,1,0,0,1,0,0,1,0,0,98,35,19,1,0,3
30,RO,6,1,0,1,1,0,1,0,0,1,0,1,1,0,0,5,58,24,0,0,2
30,RO,7,2,0,0,0,0,1,0,0,0,0,1,0,0,0,98,81,18,0,0,2
30,RO,5,2,0,0,1,0,1,0,0,1,0,1,1,0,0,7,33,14,2,0,1
30,RO,7,1,0,1,1,0,1,0,0,1,0,1,1,0,0,8,50,19,0,0,3
30,RO,8,2,0,0,0,0,1,0,0,1,0,1,1,0,0,5,74,16,0,0,2
30,RO,4,2,0,1,0,0,1,0,0,1,0,1,1,0,0,5,65,32,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,1,0,1,1,0,0,9,33,97,3,3,2
30,RO,10,2,0,0,0,0,1,0,0,1,0,0,0,0,0,5,50,22,0,0,3
30,RO,8,2,0,1,0,0,0,0,0,1,0,0,1,0,0,98,42,14,0,0,1
30,RO,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,7,41,14,0,1,2
30,RO,10,1,0,0,0,0,1,0,0,1,0,0,1,0,0,6,25,18,1,0,3
30,RO,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,97,29,13,1,2,2
30,RO,8,2,0,0,0,0,0,0,0,1,0,0,1,0,0,6,64,17,0,0,2
30,RO,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,72,14,0,0,2
30,RO,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,59,15,0,0,2
30,RO,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,69,14,0,0,2
30,RO,6,3,0,0,1,0,0,0,0,0,0,1,1,0,0,98,51,17,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,26,22,2,0,3
30,RO,5,2,0,1,1,1,0,0,0,0,0,0,0,0,0,5,67,22,0,0,2
30,RO,8,2,0,0,1,0,1,1,0,0,0,0,0,0,0,5,41,18,0,0,2
30,RO,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,25,18,0,0,3
30,RO,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,7,16,98,0,0,3
30,RO,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,44,18,0,0,2
30,RO,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,19,0,0,2
30,RO,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,5,22,19,0,0,2
30,RO,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,19,98,0,0,1
30,RO,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,20,98,1,0,2
30,RO,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,5,21,18,0,0,2
30,RO,10,2,1,0,0,1,0,0,0,0,1,0,0,0,0,5,22,19,0,0,2
30,RO,10,2,0,0,1,0,1,0,0,0,0,0,1,0,0,5,19,17,1,0,3
30,RO,7,2,0,0,0,0,0,0,0,1,0,1,1,0,0,9,19,18,0,0,3
30,RO,10,2,0,1,0,0,1,0,0,1,0,1,1,0,0,5,22,19,0,0,2
30,RO,5,2,0,1,0,0,0,0,0,1,0,0,1,0,0,5,40,18,0,0,3
30,RO,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,31,19,0,0,3
30,RO,8,2,0,0,0,0,0,0,0,1,0,1,1,0,0,5,45,18,0,0,3
30,RO,5,2,0,0,1,0,1,0,0,1,0,0,0,0,0,5,28,19,1,0,2
30,RO,10,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,39,22,1,0,3
30,RO,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,10,44,18,0,0,3
30,RO,5,2,0,0,0,0,1,0,0,1,0,0,0,0,0,5,28,15,2,1,3
30,RO,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,58,23,0,0,2
30,RO,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10,69,19,0,0,3
30,RO,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10,24,19,1,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,98,70,19,0,0,3
30,RO,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,97,47,18,0,0,3
30,RO,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,10,63,14,1,0,3
30,RO,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,97,50,25,1,0,3
30,RO,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,97,72,21,0,0,3
30,RO,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,10,68,17,0,0,3
30,RO,5,1,0,0,1,0,1,0,0,1,0,1,1,0,0,10,35,18,2,0,2
30,RO,10,2,0,0,0,0,1,0,0,1,0,0,0,0,0,5,43,18,0,0,2
30,RO,7,1,0,0,1,0,0,0,0,1,0,1,1,0,0,10,40,18,0,0,3
30,RO,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,60,20,0,0,3
30,RO,7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,10,36,17,0,0,3
30,RO,8,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,36,18,1,0,2
30,RO,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,40,26,2,0,2
30,RO,10,1,0,0,0,0,1,0,0,1,0,1,0,0,0,5,29,15,0,0,2
30,RO,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,72,17,0,0,2
30,RO,10,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,25,20,0,0,3
30,RO,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,25,14,0,0,3
30,RO,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,63,15,0,0,2
30,RO,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,10,20,19,0,0,3
30,RO,7,2,0,0,0,0,0,0,0,1,0,0,1,0,0,10,52,19,0,0,3
30,RO,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,10,53,22,0,0,3
30,RO,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,21,19,0,0,3
30,RO,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5,65,22,0,0,2
30,RO,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,66,14,0,0,2
30,RO,10,2,0,0,1,0,1,0,0,1,1,0,0,0,0,10,40,22,1,0,3
30,RO,10,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3,35,18,0,0,3
30,RO,10,2,0,0,1,0,1,0,0,0,0,0,0,0,0,8,45,24,0,0,3
30,RO,6,2,0,0,1,0,1,0,0,0,0,0,0,0,0,5,53,18,0,0,3
30,RO,11,3,0,0,0,1,1,0,1,1,0,0,1,0,0,98,37,23,1,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,72,14,0,0,2
30,RO,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,42,18,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,26,18,0,0,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,97,48,18,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,60,18,0,0,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,38,18,0,1,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,60,18,0,0,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,22,98,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,28,18,0,0,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,45,18,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,59,18,0,0,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,49,18,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,38,18,1,0,3
30,RO,10,2,0,1,0,0,0,0,0,0,0,1,0,0,0,9,60,18,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,24,18,0,0,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,10,31,22,0,1,3
30,RO,7,3,0,0,0,0,0,0,0,1,0,1,0,0,0,97,72,11,0,0,3
30,RO,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,7,64,18,1,0,3
30,RO,7,2,0,0,0,0,0,0,0,1,0,0,1,0,0,4,47,40,0,1,3
30,RO,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,8,34,17,1,1,2
30,RO,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,8,46,19,0,0,3
30,RO,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,8,37,18,0,0,3
30,RO,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,98,53,17,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,1,0,1,0,0,0,98,27,18,2,0,2
30,RO,9,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,43,19,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,10,58,18,0,0,3
30,RO,10,3,0,0,0,0,0,0,0,1,0,1,0,0,0,4,75,21,0,0,3
30,RO,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,98,72,14,0,0,2
30,RO,6,1,0,0,0,0,0,1,1,1,0,0,0,0,0,5,55,18,0,0,2
30,RO,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,98,17,98,0,0,1
30,RO,11,3,0,0,0,0,0,0,0,1,0,1,0,0,0,98,77,14,0,0,2
30,RO,4,3,0,0,1,0,0,0,0,1,0,1,1,0,0,98,52,25,0,0,3
30,RO,5,3,0,0,1,0,0,0,0,1,0,1,0,0,0,98,62,14,0,2,3
30,RO,7,1,0,1,1,0,0,0,0,0,0,1,1,0,0,98,43,19,0,0,3
30,RO,10,2,0,1,1,0,1,0,0,1,0,1,0,0,0,97,33,21,1,0,3
30,RO,10,2,0,1,1,0,1,0,0,1,0,1,1,0,0,5,62,14,0,0,3
30,RO,7,2,0,1,0,0,1,0,0,1,0,1,1,0,0,7,47,19,1,0,1
30,RO,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,98,82,16,0,0,3
30,RO,10,2,0,0,1,0,0,0,1,1,0,1,0,0,0,10,66,23,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,64,17,0,0,3
30,RO,11,2,0,0,0,0,0,0,0,1,0,1,0,0,0,98,84,14,0,0,3
30,RO,10,2,0,1,0,0,1,0,0,1,0,1,1,0,0,5,74,14,0,0,3
30,RO,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,97,47,23,0,0,3
30,RO,6,2,0,1,0,0,0,0,0,0,0,1,1,0,0,8,67,20,0,0,2
30,RO,4,2,0,1,0,0,1,0,0,1,0,1,0,0,0,5,70,17,0,0,3
30,RO,10,2,0,1,0,0,0,1,0,0,0,0,0,0,0,3,64,20,0,0,3
30,RO,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,61,16,0,0,2
30,RO,9,2,0,0,0,0,1,0,0,1,0,0,0,0,0,10,17,98,0,2,3
30,RO,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,10,3,0,2
30,RO,10,1,0,0,0,0,0,0,0,1,0,0,1,0,0,98,23,17,1,0,2
30,RO,10,1,0,1,0,0,1,0,0,1,0,1,1,0,0,98,69,23,0,0,2
30,RO,10,3,0,0,0,0,0,0,0,1,0,0,1,0,0,97,31,18,0,0,2
30,RO,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,98,20,19,0,0,2
30,RO,8,2,0,1,0,0,1,0,0,1,0,0,1,0,0,98,59,21,0,0,2
30,RO,5,2,0,1,0,0,1,0,0,0,0,0,1,0,0,98,23,98,0,0,3
30,RO,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,53,19,0,0,3
30,RO,8,2,0,1,0,0,0,0,0,0,0,1,1,0,0,98,44,18,0,0,3
30,RO,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,98,77,18,0,0,2
30,RO,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,3,24,18,0,0,2
30,RO,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,40,18,0,0,2
30,RO,6,2,0,0,0,0,1,0,0,1,0,1,0,0,0,4,69,20,0,0,3
30,RO,10,2,0,1,0,0,1,0,0,1,0,0,0,0,0,5,48,18,0,0,3
30,RO,9,2,1,0,0,0,1,0,0,1,0,1,0,0,0,4,65,20,0,0,3
30,RO,8,2,0,0,1,0,1,0,0,1,0,0,1,0,0,8,47,17,2,0,2
30,RO,9,2,0,0,0,0,1,0,0,1,0,1,1,0,0,3,46,18,0,1,2
30,RO,9,2,0,0,1,0,1,0,0,1,0,1,1,0,0,1,70,15,0,0,3
30,RO,9,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,70,17,1,0,3
30,RO,10,2,0,0,1,0,0,0,0,1,1,0,0,0,0,98,43,18,0,2,3
30,RO,10,2,0,0,1,0,1,0,0,0,0,1,1,0,0,97,35,22,1,0,3
30,RO,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,97,26,13,1,0,1
30,RO,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,98,18,18,1,0,3
30,RO,10,1,1,0,0,0,1,0,0,1,0,0,1,0,0,97,43,18,0,1,3
30,RO,10,1,0,1,1,0,0,0,0,0,0,0,1,0,0,97,84,19,0,0,3
30,RO,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,21,98,0,0,3
30,RO,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,57,19,0,0,3
30,RO,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,53,17,0,0,3
30,RO,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,97,60,18,3,1,3
30,RO,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,97,29,15,2,0,3
30,RO,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,97,45,18,0,0,3
30,RO,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,5,58,15,0,0,3
30,RO,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,97,58,15,0,0,2
30,RO,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,10,76,17,0,0,3
30,RO,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,19,98,0,1,3
30,RO,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,98,25,16,0,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,56,17,2,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,8,56,18,0,1,3
30,RO,8,1,0,0,1,0,1,0,0,0,0,0,1,0,0,10,69,17,0,0,2
30,RO,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10,40,18,0,0,2
30,RO,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,10,62,17,0,0,2
30,RO,7,2,1,0,0,0,1,0,0,0,1,0,0,0,0,8,50,19,1,0,2
30,RO,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,47,17,0,0,2
30,RO,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,16,0,0,3
30,RO,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,6,50,20,0,0,2
30,RO,7,2,0,1,0,0,1,0,0,1,0,0,0,0,0,8,40,18,0,0,2
30,RO,9,2,0,0,0,0,0,0,0,1,0,0,0,0,0,98,40,18,0,1,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,54,16,0,0,3
30,RO,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,6,43,19,0,0,2
30,RO,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,45,3,1,0,2
30,RO,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,61,17,0,0,2
30,RO,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,98,58,15,0,0,2
30,RO,7,2,0,0,1,0,0,0,0,0,0,1,0,0,0,6,26,15,0,0,2
30,RO,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4,37,15,2,0,3
30,RO,5,1,0,1,1,0,1,0,0,1,0,1,1,0,0,7,53,25,0,0,3
30,RO,7,2,0,1,0,0,0,0,0,1,0,1,1,0,0,97,28,24,0,0,3
30,RO,7,2,0,0,0,0,0,0,0,1,0,1,0,0,0,97,19,98,0,0,3
30,RO,5,2,0,0,1,0,1,0,0,1,0,0,0,0,0,8,71,19,0,0,3
30,RO,7,2,0,1,1,0,1,0,0,1,0,1,1,0,0,7,31,18,0,0,3
30,RO,8,2,0,0,0,0,0,0,0,1,0,1,1,0,0,97,31,23,0,0,3
30,RO,7,2,0,0,1,0,0,0,0,1,0,1,0,0,0,5,30,22,0,0,2
30,RO,6,2,0,0,0,0,0,0,0,0,1,1,1,0,0,5,32,23,0,0,3
30,RO,8,2,0,1,0,0,1,0,0,0,0,1,0,0,0,8,39,17,0,0,3
30,RO,9,2,0,1,0,0,0,0,0,1,0,1,1,0,0,8,32,23,1,0,3
30,RO,8,2,0,1,0,0,1,0,0,1,0,1,0,0,0,7,38,22,1,1,3
30,RO,9,2,0,1,0,0,0,0,0,1,0,1,0,0,0,97,18,98,0,1,3
30,RO,10,2,0,0,0,0,0,0,0,1,0,0,0,0,0,5,60,18,0,0,3
30,RO,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,68,14,0,0,1
30,RO,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,49,17,1,0,2
30,RO,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26,17,0,0,3
30,RO,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,24,16,1,0,3
30,RO,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,46,20,0,0,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,22,98,0,0,3
30,RO,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,30,16,2,0,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,6,29,24,0,0,2
30,RO,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,57,12,1,0,3
30,RO,6,2,0,1,0,0,0,1,0,0,1,0,0,0,0,7,44,16,0,0,2
30,RO,9,2,0,1,0,0,0,0,0,0,0,1,1,0,0,5,62,14,0,0,3
30,RO,9,1,0,1,1,0,0,0,0,1,0,1,1,1,0,5,70,15,0,0,3
30,RO,7,2,0,1,0,0,1,0,0,1,0,1,0,0,0,98,59,18,0,0,3
30,RO,5,2,0,1,0,0,1,0,0,0,0,0,1,0,0,7,18,98,0,1,3
30,RO,7,2,0,1,1,0,1,0,0,1,0,1,1,0,0,8,36,24,2,0,3
30,RO,8,2,0,0,1,0,0,0,0,1,0,1,1,0,0,10,35,19,1,1,2
30,RO,7,2,0,0,0,0,0,0,0,0,0,1,1,0,0,8,78,16,0,0,3
30,RO,6,2,1,0,1,0,0,0,0,1,0,1,1,0,0,5,39,18,0,0,3
30,RO,8,2,0,0,0,0,1,0,0,0,0,1,1,0,0,7,62,15,0,0,3
30,RO,10,2,0,1,0,0,1,0,0,0,0,1,1,0,0,9,65,18,0,0,3
30,RO,10,2,1,1,1,0,1,0,0,1,0,1,1,0,0,10,36,19,2,0,3
30,RO,10,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,47,18,1,0,3
30,RO,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,6,42,16,0,0,3
30,RO,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,8,43,19,0,0,2
30,RO,7,1,0,0,1,0,0,0,0,1,0,1,0,0,0,7,52,19,0,0,3
30,RO,10,2,0,1,1,0,0,0,0,1,0,0,0,0,0,98,55,99,0,0,1
30,RO,7,1,1,1,1,0,0,0,1,0,0,1,0,0,0,98,51,21,0,0,3
30,RO,10,2,0,0,1,0,0,0,0,1,0,1,0,0,0,98,85,20,1,0,3
30,RO,8,1,0,1,1,0,1,0,1,1,0,1,1,0,0,98,68,17,0,0,3
30,RO,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,7,33,24,2,0,2
30,RO,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,8,41,18,1,0,2
30,RO,10,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,26,18,1,0,2
30,RO,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,10,82,16,0,2,2
30,RO,10,2,0,1,1,0,0,0,0,0,0,0,0,0,0,4,58,20,0,0,2
30,RO,10,3,0,1,0,0,0,0,0,0,0,1,1,0,0,7,50,19,0,0,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,10,60,16,0,0,2
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,1,0,0,6,59,18,0,0,2
30,RO,10,3,0,0,1,0,0,0,0,0,0,1,1,0,0,6,45,19,0,1,2
30,RO,8,3,0,1,0,0,0,0,0,0,0,1,0,0,0,6,46,24,0,0,2
30,RO,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,6,51,19,0,0,2
30,RO,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,7,63,18,0,0,2
30,RO,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,98,18,98,0,0,3
30,RO,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,98,31,18,1,0,3
30,RO,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,66,19,0,0,3
30,RO,8,1,0,0,1,0,0,0,0,1,0,1,0,0,0,5,58,19,0,0,3
30,RO,7,1,0,1,1,0,1,0,0,0,0,0,0,0,0,98,54,19,0,0,2
30,RO,5,2,0,0,1,0,0,0,0,1,0,0,1,0,0,98,68,18,0,0,3
30,RO,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,98,75,12,0,0,3
30,RO,10,2,0,1,1,0,0,0,0,1,0,1,0,0,0,98,67,22,0,0,3
30,RO,10,2,0,0,1,0,0,0,0,1,0,0,0,0,0,98,72,22,0,0,3
30,RO,5,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,84,22,0,0,2
30,RO,10,2,0,0,1,0,1,0,0,1,0,0,1,0,0,5,43,19,0,1,3
30,RO,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,5,60,15,0,0,3
30,RO,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,98,85,10,0,0,3
30,RO,10,2,0,1,0,0,0,0,0,0,0,1,0,0,0,98,73,15,0,0,3
30,RO,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,98,69,11,0,0,3
30,RO,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,82,14,0,0,3
30,RO,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,98,40,16,1,0,3
30,RO,8,2,0,1,0,0,0,0,0,0,0,1,0,0,0,98,43,16,1,3,2
30,RO,9,1,0,0,1,0,0,0,0,0,0,0,1,1,0,98,41,18,1,0,2
30,RO,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,98,66,16,0,0,2
30,RO,9,2,0,1,1,0,1,0,0,1,0,0,1,0,0,98,44,37,0,0,3
30,RO,8,2,0,0,0,0,0,0,0,1,0,1,0,0,0,98,33,14,1,1,2
30,RO,10,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,22,99,1,0,3
30,RO,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,98,33,99,2,0,2
30,RO,7,2,1,1,0,0,0,0,0,1,0,0,0,0,0,5,19,98,0,0,3
30,RO,9,2,1,0,1,0,0,0,0,1,0,0,0,0,0,10,57,18,0,0,1
30,RO,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,16,98,0,0,3
30,RO,7,2,0,1,0,0,1,0,0,1,0,1,1,0,0,98,24,21,0,0,2
30,RO,7,1,0,1,1,0,1,0,0,1,0,0,0,0,0,98,60,24,5,0,3
30,RO,10,1,0,1,1,0,1,0,0,1,0,1,1,0,0,98,31,16,0,0,2
30,RO,8,1,0,1,0,0,1,0,0,1,0,1,1,0,0,5,64,23,0,0,3
30,RO,8,1,0,1,1,0,1,0,0,1,0,1,1,0,0,98,53,21,0,0,3
30,RO,5,2,0,1,1,0,0,0,0,0,0,1,1,0,0,98,53,18,0,0,3
