country,isocntry,d11,qc2,qc5,qc6.1,qc6.2,qc6.3,qc6.4,qc6.5,qc6.6,qc6.7,qc6.8,qc6.9,qc6.10,qc6.11,qc6.12,qc6.13,qc6.14,qc6.15,d1,d8,d40b,d40c,d60
30,RO,75,8,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,25,0,0,3
30,RO,71,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,11,0,0,1
30,RO,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,98,0,0,3
30,RO,44,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,36,0,0,2
30,RO,41,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,17,0,1,3
30,RO,63,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,15,0,0,2
30,RO,69,6,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,97,15,0,0,1
30,RO,69,7,3,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,8,14,0,0,2
30,RO,84,11,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,98,97,0,0,2
30,RO,62,8,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,8,15,0,0,3
30,RO,20,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,18,0,1,3
30,RO,21,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,19,0,0,3
30,RO,29,7,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5,24,0,0,3
30,RO,36,8,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7,25,0,0,3
30,RO,48,7,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,5,19,0,0,3
30,RO,61,9,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,18,0,0,3
30,RO,47,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,24,0,0,3
30,RO,39,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,19,0,1,3
30,RO,26,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,7,20,0,0,3
30,RO,36,7,2,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,5,18,0,1,2
30,RO,42,7,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,7,28,0,0,3
30,RO,54,9,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7,25,0,1,3
30,RO,33,10,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,10,26,0,0,3
30,RO,44,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,23,1,0,3
30,RO,39,9,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,24,0,0,3
30,RO,59,8,2,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,8,20,1,0,3
30,RO,28,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,2
30,RO,59,11,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,16,0,0,3
30,RO,49,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,18,0,0,3
30,RO,59,10,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,18,1,0,3
30,RO,23,7,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5,98,0,0,3
30,RO,68,10,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,17,0,0,3
30,RO,72,10,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5,17,1,0,3
30,RO,75,5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,25,0,0,3
30,RO,71,10,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,17,0,0,3
30,RO,49,10,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,18,0,0,1
30,RO,48,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,18,0,0,2
30,RO,53,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,18,0,0,1
30,RO,62,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,18,0,0,1
30,RO,57,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,16,0,0,2
30,RO,27,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,99,0,0,2
30,RO,23,8,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,97,98,0,0,2
30,RO,62,7,2,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,99,0,0,1
30,RO,30,6,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,26,0,0,2
30,RO,29,7,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,97,26,0,0,2
30,RO,27,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,97,25,0,0,3
30,RO,35,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,24,1,0,2
30,RO,62,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,2
30,RO,30,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,25,1,0,2
30,RO,31,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,0,2
30,RO,50,10,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,97,16,0,0,1
30,RO,56,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,2
30,RO,41,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,24,0,0,2
30,RO,35,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,3
30,RO,49,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,2
30,RO,23,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,2
30,RO,55,8,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,20,0,0,3
30,RO,35,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,14,2,0,3
30,RO,15,5,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,98,98,0,0,3
30,RO,60,7,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7,14,0,0,3
30,RO,61,7,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,5,17,0,0,3
30,RO,46,6,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,7,14,0,0,3
30,RO,39,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,18,0,0,2
30,RO,37,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,19,1,0,3
30,RO,40,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,18,1,0,3
30,RO,49,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,19,1,1,3
30,RO,62,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,16,0,0,3
30,RO,63,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,1
30,RO,69,10,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,98,16,0,0,1
30,RO,69,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,14,0,0,2
30,RO,58,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,14,0,0,1
30,RO,48,9,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,5,18,0,0,2
30,RO,47,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,1
30,RO,59,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,14,0,0,1
30,RO,39,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,18,0,0,1
30,RO,64,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,99,0,0,1
30,RO,70,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,16,0,0,3
30,RO,45,6,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,5,16,1,0,3
30,RO,33,5,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,4,17,3,0,3
30,RO,69,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,16,0,0,3
30,RO,41,6,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,18,0,2,3
30,RO,48,7,2,0,0,1,1,1,1,1,1,0,1,0,1,1,0,0,9,16,0,0,3
30,RO,56,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,98,24,0,0,3
30,RO,61,11,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,17,0,0,2
30,RO,63,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2
30,RO,59,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,7
30,RO,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,2
30,RO,36,8,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,20,0,1,3
30,RO,56,6,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,20,0,0,3
30,RO,31,5,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,98,25,2,0,3
30,RO,36,4,3,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,18,0,0,3
30,RO,33,10,2,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,7,23,1,0,3
30,RO,33,10,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,6,26,1,1,3
30,RO,34,7,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,10,27,0,0,3
30,RO,36,8,2,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,8,25,1,0,3
30,RO,42,10,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,98,16,0,0,2
30,RO,30,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,22,1,0,3
30,RO,41,10,2,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,14,1,1,2
30,RO,41,10,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,97,18,0,0,3
30,RO,18,10,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,97,16,0,0,3
30,RO,41,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,18,0,1,2
30,RO,59,10,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,10,21,0,0,3
30,RO,33,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,19,0,0,3
30,RO,56,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,17,0,0,3
30,RO,56,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,98,18,0,0,3
30,RO,72,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,98,11,0,0,3
30,RO,40,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,14,0,0,2
30,RO,28,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,18,0,0,2
30,RO,46,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,24,0,2,3
30,RO,49,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,16,0,0,2
30,RO,25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,18,0,0,3
30,RO,15,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,98,0,1,3
30,RO,67,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,0,0,3
30,RO,57,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,24,0,0,1
30,RO,27,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,24,0,0,2
30,RO,54,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,18,0,0,1
30,RO,58,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,18,0,0,1
30,RO,65,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16,0,0,1
30,RO,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,18,0,1,1
30,RO,35,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,18,1,0,1
30,RO,65,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,14,0,0,1
30,RO,32,7,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,5,24,0,0,2
30,RO,28,10,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,98,23,0,0,3
30,RO,45,6,2,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,97,26,0,0,3
30,RO,24,5,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,4,98,1,1,3
30,RO,31,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,2
30,RO,26,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,0,1,2
30,RO,40,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,2
30,RO,33,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14,0,0,2
30,RO,42,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,18,0,0,2
30,RO,29,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,18,1,0,2
30,RO,34,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,1,0,2
30,RO,56,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,51,0,0,2
30,RO,56,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,16,0,0,3
30,RO,44,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,18,1,1,2
30,RO,19,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,17,2,1,3
30,RO,26,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,2
30,RO,21,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,98,0,0,3
30,RO,27,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,99,0,0,3
30,RO,41,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,3
30,RO,41,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,3
30,RO,35,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,21,0,0,1
30,RO,51,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,0,0,2
30,RO,62,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,0,0,2
30,RO,47,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,18,1,0,2
30,RO,63,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,99,0,0,2
30,RO,57,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,0,0,2
30,RO,42,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,19,0,0,2
30,RO,69,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,18,0,0,2
30,RO,56,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,19,0,0,1
30,RO,43,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,20,0,0,2
30,RO,60,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,14,0,0,2
30,RO,18,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,98,0,1,1
30,RO,59,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,20,0,0,2
30,RO,53,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,19,0,0,2
30,RO,27,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,18,0,0,2
30,RO,74,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,14,0,0,2
30,RO,19,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,13,4,0,1
30,RO,49,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,0,1,2
30,RO,60,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,18,0,0,2
30,RO,53,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,2
30,RO,45,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,19,0,0,2
30,RO,80,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,0,0,1
30,RO,63,10,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,19,0,0,2
30,RO,32,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,19,0,0,3
30,RO,40,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,19,0,0,2
30,RO,51,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,19,0,0,3
30,RO,63,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,0,0,0,1
30,RO,50,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,18,0,0,2
30,RO,71,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,25,0,0,2
30,RO,51,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,16,0,0,2
30,RO,39,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,0,2
30,RO,82,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,1
30,RO,61,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,15,0,0,2
30,RO,29,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2
30,RO,50,9,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97,16,0,0,1
30,RO,68,10,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,10,16,0,0,1
30,RO,34,10,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,98,20,0,0,2
30,RO,37,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,18,1,1,2
30,RO,63,10,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,10,25,0,0,3
30,RO,35,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,19,1,1,2
30,RO,57,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,17,0,0,2
30,RO,41,9,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,97,19,0,0,3
30,RO,74,11,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,15,0,0,2
30,RO,47,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,18,0,0,3
30,RO,28,8,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3,18,0,0,2
30,RO,26,10,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,18,0,0,3
30,RO,30,10,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,18,1,0,2
30,RO,33,8,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,18,2,0,3
30,RO,26,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,23,0,0,3
30,RO,57,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,18,0,0,3
30,RO,63,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,18,1,0,3
30,RO,36,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,97,16,0,0,2
30,RO,42,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,18,1,0,3
30,RO,50,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,16,2,0,3
30,RO,31,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,3
30,RO,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,98,2,2,2
30,RO,30,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,98,17,0,0,3
30,RO,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,17,0,0,3
30,RO,15,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,98,0,0,3
30,RO,49,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,16,0,1,2
30,RO,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,17,1,1,3
30,RO,25,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,98,0,0,2
30,RO,36,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,1,0,3
30,RO,23,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,98,0,0,3
30,RO,25,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,98,0,1,3
30,RO,42,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,18,0,0,2
30,RO,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,23,0,0,2
30,RO,30,9,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,97,19,1,0,3
30,RO,28,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,18,0,0,3
30,RO,25,9,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,98,19,0,0,3
30,RO,63,10,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,20,0,0,3
30,RO,64,8,2,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,2,18,0,0,2
30,RO,31,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,3
30,RO,57,10,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,20,0,0,2
30,RO,68,7,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,97,18,0,0,3
30,RO,60,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,98,17,0,0,3
30,RO,33,9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,98,23,1,0,3
30,RO,29,8,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,98,19,0,0,3
30,RO,22,7,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,98,98,0,0,3
30,RO,52,7,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5,19,0,0,2
30,RO,25,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,98,0,0,3
30,RO,19,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,98,98,0,0,2
30,RO,23,6,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,7,22,0,0,2
30,RO,25,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,24,0,0,2
30,RO,40,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,18,1,0,3
30,RO,31,9,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,23,1,0,3
30,RO,64,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,23,0,0,2
30,RO,44,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,21,0,0,3
30,RO,28,8,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,8,27,1,0,2
30,RO,32,8,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,97,24,2,0,2
30,RO,57,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,22,0,0,3
30,RO,35,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,1,0,2
30,RO,55,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,22,0,0,2
30,RO,41,5,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,18,0,1,2
30,RO,30,9,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,5,23,2,0,3
30,RO,29,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,14,1,0,3
30,RO,53,10,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,17,0,0,2
30,RO,30,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,23,0,0,3
30,RO,33,10,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,19,0,1,2
30,RO,18,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,98,98,1,0,2
30,RO,18,9,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,98,0,1,3
30,RO,45,10,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,6,24,0,0,3
30,RO,40,10,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,8,20,2,0,3
30,RO,63,10,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,24,0,0,2
30,RO,32,10,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,23,1,0,2
30,RO,67,10,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,18,0,0,2
30,RO,65,10,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,18,0,0,2
27,SK,44,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,2
27,SK,65,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,3
27,SK,47,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,97,0,0,3
27,SK,35,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,19,3,0,2
27,SK,42,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,1,1,3
27,SK,67,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,25,0,0,2
27,SK,46,8,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,18,0,2,2
27,SK,34,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,18,2,1,2
27,SK,39,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,16,0,0,2
27,SK,35,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,18,0,0,2
27,SK,64,9,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5,18,0,0,3
27,SK,39,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,18,0,0,2
27,SK,66,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,6,18,0,0,3
27,SK,56,9,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,97,18,0,0,2
27,SK,24,9,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,7,21,0,0,3
27,SK,26,9,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,98,18,0,0,2
27,SK,36,9,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,97,18,0,0,3
27,SK,21,10,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,18,1,0,3
27,SK,32,10,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,7,19,0,0,3
27,SK,32,9,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,17,0,2,2
27,SK,59,4,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,97,19,0,0,3
27,SK,69,8,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,98,24,0,0,3
27,SK,21,6,2,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,5,98,0,0,3
27,SK,59,8,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,23,0,0,3
